Order_ID,Order_Date,Origin_City,Destination_City,Route_Type,Transportation_Mode,Product_Category,Base_Lead_Time_Days,Scheduled_Lead_Time_Days,Actual_Lead_Time_Days,Delay_Days,Delivery_Status,Disruption_Event,Geopolitical_Risk_Index,Weather_Severity_Index,Inflation_Rate_Pct,Shipping_Cost_USD,Order_Weight_Kg,Mitigation_Action_Taken,delay_ratio,total_risk_index,risk_level,reallocation_strategy,new_shipping_cost_usd,estimated_new_lead_time
ORD-36DE7A6C,2025-01-20,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,15,12,0,On Time,,0.26,2.0,1.73,3717.63,5901,Standard Shipping,0.0,0.236,Moderate,Maintain Current Route,4275.2744999999995,15.0
ORD-21B2300E,2024-02-08,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Perishable Foods,28,31,28,0,On Time,,0.64,5.3,3.83,1080.76,1318,Standard Shipping,0.0,0.596,High,Reroute via Atlantic/Cape,1615.7361999999998,34.1
ORD-67D1F938,2024-07-13,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Pharmaceuticals,18,20,18,0,On Time,,0.65,2.7,1.45,3875.02,4697,Standard Shipping,0.0,0.498,Moderate,Maintain Current Route,4456.272999999999,20.0
ORD-F70C5437,2025-11-12,"Shanghai, CN","Los Angeles, US",Pacific,Air,Semiconductors,2,4,2,0,On Time,,0.59,7.8,4.81,57096.1,6529,Standard Shipping,0.0,0.6659999999999999,Moderate,Manual Review Required,65660.515,4.0
ORD-3D216E07,2024-02-23,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,3,2,0,On Time,,0.78,4.8,3.95,23319.78,2382,Standard Shipping,0.0,0.6599999999999999,Moderate,Manual Review Required,26817.746999999996,3.0
ORD-D9E517F6,2024-06-21,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Semiconductors,3,5,3,0,On Time,,0.4,2.9,3.13,50011.5,6495,Standard Shipping,0.0,0.356,High,Switch to Air (Priority),402592.575,2.0
ORD-B7881B70,2024-11-24,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.31,6.0,4.97,54145.58,7515,Standard Shipping,0.0,0.426,Moderate,Manual Review Required,62267.416999999994,4.0
ORD-2CC80166,2025-10-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,,0.69,10.0,4.03,4039.1,4780,Standard Shipping,0.0,0.8140000000000001,High,Reroute via Atlantic/Cape,6038.454499999999,27.500000000000004
ORD-B0FE9AB6,2025-08-14,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,37,36,0,On Time,,0.74,4.9,1.57,1339.8,1540,Standard Shipping,0.0,0.64,Moderate,Maintain Current Route,1540.7699999999998,37.0
ORD-860261F0,2024-04-26,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,4,2,0,On Time,,0.28,7.3,5.77,36903.68,5242,Standard Shipping,0.0,0.4599999999999999,Moderate,Manual Review Required,42439.231999999996,4.0
ORD-0AAD4A59,2024-08-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,25,0,On Time,,0.76,7.8,2.21,5749.92,6534,Standard Shipping,0.0,0.768,High,Reroute via Atlantic/Cape,8596.1304,27.500000000000004
ORD-65ACE3D1,2025-04-19,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,,0.11,3.6,4.2,4105.34,7397,Standard Shipping,0.0,0.21,High,Reroute via Atlantic/Cape,6137.4833,34.1
ORD-7769ED74,2025-10-22,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,7,0,On Time,,0.83,0.8,4.82,8805.96,9624,Standard Shipping,0.0,0.5299999999999999,Moderate,Maintain Current Route,10126.853999999998,10.0
ORD-12BB3DB9,2024-06-27,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,2,0,On Time,,0.31,4.0,5.45,71956.34,9987,Standard Shipping,0.0,0.346,Moderate,Manual Review Required,82749.79099999998,3.0
ORD-617614FA,2024-04-20,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,26,24,0,On Time,,0.86,7.1,5.17,2564.01,2757,Standard Shipping,0.0,0.8,High,Reroute via Atlantic/Cape,3833.19495,28.6
ORD-335B505C,2025-01-16,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,12,0,On Time,,0.54,5.1,3.72,4439.82,5766,Standard Shipping,0.0,0.528,Moderate,Maintain Current Route,5105.793,13.0
ORD-7962ED8C,2025-05-02,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,38,35,0,On Time,,0.78,0.1,5.78,3608.06,4054,Standard Shipping,0.0,0.472,Moderate,Maintain Current Route,4149.268999999999,38.0
ORD-CC0F241F,2024-10-31,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Semiconductors,2,3,2,0,On Time,,0.42,7.8,2.52,43532.94,5574,Standard Shipping,0.0,0.5640000000000001,Moderate,Manual Review Required,50062.881,3.0
ORD-B3F81BFB,2025-08-22,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,15,12,0,On Time,,0.42,8.9,3.06,6603.71,9301,Standard Shipping,0.0,0.6080000000000001,Moderate,Maintain Current Route,7594.2665,15.0
ORD-A60CDF20,2024-01-25,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,3,0,On Time,,0.83,3.8,1.26,95687.96,9507,Standard Shipping,0.0,0.6499999999999999,Moderate,Manual Review Required,110041.154,4.0
ORD-B9A881BC,2024-05-30,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,26,24,0,On Time,,0.16,3.9,3.81,4339.56,7482,Standard Shipping,0.0,0.252,High,Reroute via Atlantic/Cape,6487.6422,28.6
ORD-E379E25F,2024-02-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,,0.39,4.6,4.48,6229.29,8963,Standard Shipping,0.0,0.418,Moderate,Maintain Current Route,7163.683499999999,8.0
ORD-672D2429,2025-03-14,"Hamburg, DE","New York, US",Atlantic,Sea,Raw Materials,12,13,12,0,On Time,,0.79,8.5,5.51,8827.39,9863,Standard Shipping,0.0,0.8140000000000001,High,Switch to Air (Express),71060.48949999998,5.2
ORD-DFFFBFB5,2025-06-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,35,8,Late,Geopolitical Conflict (Route Diversion),0.15,1.6,1.97,10614.96,7692,Expedited Air Freight,0.2962962962962963,0.154,High,Switch to Air (Priority),85450.42799999999,10.8
ORD-72D70394,2025-07-26,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,28,0,On Time,,0.5,9.4,3.61,5011.5,6682,Standard Shipping,0.0,0.6759999999999999,High,Reroute via Atlantic/Cape,7492.192499999999,34.1
ORD-A1C40A7F,2025-08-04,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.43,7.4,4.39,6698.84,9369,Standard Shipping,0.0,0.554,Moderate,Maintain Current Route,7703.665999999999,20.0
ORD-029CDCD2,2025-10-16,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Raw Materials,24,25,24,0,On Time,,0.66,0.5,4.18,223.27,269,Standard Shipping,0.0,0.416,High,Reroute via Atlantic/Cape,333.78864999999996,27.500000000000004
ORD-87A31DB0,2024-10-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,20,17,0,On Time,,0.14,5.6,3.56,4644.36,8148,Standard Shipping,0.0,0.308,Moderate,Maintain Current Route,5341.013999999999,20.0
ORD-3733C569,2024-12-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,28,0,On Time,,0.11,5.1,3.55,1464.09,2638,Standard Shipping,0.0,0.27,High,Switch to Air (Priority),11785.9245,12.4
ORD-7904617A,2024-11-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,,0.71,0.8,5.15,3288.33,3846,Standard Shipping,0.0,0.4579999999999999,High,Reroute via Atlantic/Cape,4916.05335,28.6
ORD-BF4E21B5,2025-09-26,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,20,18,0,On Time,,0.33,6.6,4.33,1099.25,1653,Standard Shipping,0.0,0.462,Moderate,Maintain Current Route,1264.1374999999998,20.0
ORD-A76C9DDF,2025-11-16,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,31,27,0,On Time,,0.18,0.4,3.89,2199.52,3728,Standard Shipping,0.0,0.124,High,Switch to Air (Priority),17706.136,12.4
ORD-EEA68C2E,2025-09-13,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,3,0,On Time,,0.4,7.7,3.43,45630.2,5926,Standard Shipping,0.0,0.548,Moderate,Manual Review Required,52474.729999999996,3.0
ORD-77E9C09C,2025-11-21,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,36,0,On Time,,0.16,4.8,4.43,1065.46,1837,Standard Shipping,0.0,0.288,Moderate,Maintain Current Route,1225.279,36.0
ORD-F98148D0,2024-06-23,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,,0.71,6.9,2.24,4517.82,5284,Standard Shipping,0.0,0.702,High,Switch to Air (Express),36368.450999999994,14.4
ORD-CA80E64A,2024-06-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,8,8,0,On Time,,0.26,9.3,4.5,146.16,232,Standard Shipping,0.0,0.528,Moderate,Maintain Current Route,168.08399999999997,8.0
ORD-E66C9454,2025-11-20,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,,0.87,9.1,5.53,4390.76,4696,Standard Shipping,0.0,0.886,High,Reroute via Atlantic/Cape,6564.1862,33.0
ORD-A0034833,2025-01-01,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,8,0,On Time,,0.71,4.1,3.64,6946.02,8124,Standard Shipping,0.0,0.59,Moderate,Maintain Current Route,7987.923,10.0
ORD-D7B8BC7A,2024-10-15,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,11,0,On Time,,0.52,2.5,3.68,4175.44,5494,Standard Shipping,0.0,0.412,Moderate,Maintain Current Route,4801.755999999999,13.0
ORD-8917AD3B,2024-10-09,"Santos, BR","Shanghai, CN",Commodity,Sea,Consumer Electronics,35,37,33,0,On Time,,0.64,6.0,1.62,3130.76,3818,Standard Shipping,0.0,0.624,Moderate,Maintain Current Route,3600.374,37.0
ORD-82A672CB,2025-10-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,27,24,0,On Time,,0.2,1.1,3.49,5953.8,9923,Standard Shipping,0.0,0.164,High,Switch to Air (Priority),47928.09,10.8
ORD-AB78CA26,2025-01-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Semiconductors,18,19,19,0,On Time,,0.57,1.2,2.67,1359.62,1732,Standard Shipping,0.0,0.3899999999999999,Moderate,Maintain Current Route,1563.5629999999996,19.0
ORD-ECA8B081,2025-02-25,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,31,28,0,On Time,,0.66,5.5,3.64,6825.92,8224,Standard Shipping,0.0,0.616,High,Reroute via Atlantic/Cape,10204.750399999999,34.1
ORD-4F56FE91,2025-10-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,10,6,0,On Time,,0.14,2.9,3.39,3236.46,5678,Standard Shipping,0.0,0.2,Moderate,Maintain Current Route,3721.9289999999996,10.0
ORD-0A3DD063,2025-03-28,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,4,0,On Time,,0.77,0.9,4.49,2667.39,274,Standard Shipping,0.0,0.498,High,Switch to Air (Priority),21472.489499999996,2.4000000000000004
ORD-1FCE060B,2025-01-06,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,29,0,On Time,,0.44,5.5,2.75,6668.64,9262,Standard Shipping,0.0,0.484,High,Switch to Air (Priority),53682.551999999996,11.600000000000001
ORD-9B8C8F83,2024-01-04,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,27,24,0,On Time,,0.77,0.3,4.52,8630.52,9752,Standard Shipping,0.0,0.474,High,Switch to Air (Priority),69475.686,10.8
ORD-4EF2964A,2024-04-28,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,,0.6,3.5,3.99,4204.0,5255,Standard Shipping,0.0,0.5,Moderate,Maintain Current Route,4834.599999999999,36.0
ORD-B1D35728,2025-03-01,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,25,26,1,Late,Unspecified/Other,0.27,4.8,4.28,5880.73,9261,Standard Shipping,0.04,0.354,High,Switch to Air (Priority),47339.87649999999,10.0
ORD-920EB201,2024-09-04,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,15,13,0,On Time,,0.48,6.5,1.67,4958.0,6700,Standard Shipping,0.0,0.548,Moderate,Maintain Current Route,5701.7,15.0
ORD-F347337B,2025-05-27,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,,0.47,0.3,4.59,1154.68,1571,Standard Shipping,0.0,0.294,High,Reroute via Atlantic/Cape,1726.2466000000002,28.6
ORD-369B4BEE,2025-05-09,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Consumer Electronics,24,25,23,0,On Time,,0.88,5.2,3.27,7207.92,7668,Standard Shipping,0.0,0.736,High,Switch to Air (Priority),58023.756,10.0
ORD-A070769E,2024-04-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,18,0,On Time,,0.66,8.9,3.46,4664.6,5620,Standard Shipping,0.0,0.752,High,Switch to Air (Express),37550.03,8.4
ORD-D713EC6E,2024-08-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,26,24,0,On Time,,0.87,6.1,1.86,2123.39,2271,Standard Shipping,0.0,0.766,High,Reroute via Atlantic/Cape,3174.46805,28.6
ORD-2D1BE60A,2025-07-31,"Hamburg, DE","New York, US",Atlantic,Sea,Consumer Electronics,12,13,12,0,On Time,,0.59,4.6,2.72,5260.51,6617,Standard Shipping,0.0,0.538,Moderate,Maintain Current Route,6049.586499999999,13.0
ORD-BECCA0FD,2024-03-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Textiles,18,19,18,0,On Time,,0.31,5.5,5.69,3071.3,4689,Standard Shipping,0.0,0.406,Moderate,Maintain Current Route,3531.995,19.0
ORD-BC5EBC6D,2024-06-11,"Santos, BR","Shanghai, CN",Commodity,Air,Pharmaceuticals,4,7,5,0,On Time,,0.34,9.7,4.7,48089.25,6525,Standard Shipping,0.0,0.592,Moderate,Manual Review Required,55302.6375,7.0
ORD-C88F70CF,2024-04-29,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,37,35,0,On Time,,0.62,4.3,3.39,1805.49,2229,Standard Shipping,0.0,0.544,Moderate,Maintain Current Route,2076.3134999999997,37.0
ORD-E2A030FD,2025-08-15,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,,0.4,6.4,1.45,5513.2,7876,Standard Shipping,0.0,0.496,Moderate,Maintain Current Route,6340.179999999999,38.0
ORD-F3A3E1E8,2025-12-26,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Pharmaceuticals,7,9,7,0,On Time,,0.79,9.9,2.93,7757.86,8668,Standard Shipping,0.0,0.87,High,Switch to Air (Priority),62450.772999999994,3.6
ORD-01B33F40,2024-08-01,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.16,7.8,2.8,372.36,642,Standard Shipping,0.0,0.408,Moderate,Maintain Current Route,428.214,20.0
ORD-324FE3A9,2025-02-01,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,6,2,0,On Time,,0.24,7.0,3.93,50474.82,7401,Standard Shipping,0.0,0.424,High,Switch to Air (Priority),406322.301,2.4000000000000004
ORD-A1E1EE16,2024-06-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,38,35,0,On Time,,0.11,3.5,4.59,1062.27,1914,Standard Shipping,0.0,0.206,Moderate,Maintain Current Route,1221.6104999999998,38.0
ORD-B0648EA3,2025-10-03,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,27,24,0,On Time,,0.56,0.8,4.97,2492.1,3195,Standard Shipping,0.0,0.368,High,Reroute via Atlantic/Cape,3725.6894999999995,29.700000000000003
ORD-53E1BECB,2025-10-03,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,17,0,On Time,,0.85,5.4,1.43,3891.48,4207,Standard Shipping,0.0,0.726,High,Switch to Air (Express),31326.413999999997,7.6000000000000005
ORD-3634C31C,2025-10-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,8,5,0,On Time,,0.43,8.2,4.63,4117.68,5759,Standard Shipping,0.0,0.586,Moderate,Maintain Current Route,4735.332,8.0
ORD-DE860A4C,2024-08-24,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,19,18,0,On Time,,0.5,4.8,4.49,1482.75,1977,Standard Shipping,0.0,0.492,Moderate,Maintain Current Route,1705.1625,19.0
ORD-81268795,2024-02-13,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,30,28,0,On Time,,0.55,4.7,1.69,6981.2,9008,Standard Shipping,0.0,0.518,High,Reroute via Atlantic/Cape,10436.893999999998,33.0
ORD-4D3D8877,2025-05-08,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,,0.53,2.6,1.5,2119.82,2771,Standard Shipping,0.0,0.422,Moderate,Maintain Current Route,2437.793,9.0
ORD-D47342EB,2024-12-29,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Auto Parts,24,26,37,11,Late,Geopolitical Conflict (Route Diversion),0.87,4.1,2.71,4380.29,2928,Re-routing,0.4230769230769231,0.6859999999999999,High,Reroute via Atlantic/Cape,6548.53355,28.6
ORD-6602D38B,2025-02-10,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,20,18,0,On Time,,0.4,9.2,4.4,5184.9,7407,Standard Shipping,0.0,0.608,Moderate,Maintain Current Route,5962.634999999999,20.0
ORD-1C599CD7,2025-12-04,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Perishable Foods,7,10,6,0,On Time,,0.7,7.1,2.05,7034.6,8276,Standard Shipping,0.0,0.704,High,Switch to Air (Express),56628.53,4.0
ORD-4BB35488,2024-05-29,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,8,7,0,On Time,,0.28,3.5,1.9,3091.84,4831,Standard Shipping,0.0,0.308,Moderate,Maintain Current Route,3555.616,8.0
ORD-DD2590D8,2024-08-20,"Hamburg, DE","New York, US",Atlantic,Sea,Pharmaceuticals,12,13,12,0,On Time,,0.14,3.0,3.47,4366.77,7661,Standard Shipping,0.0,0.204,Moderate,Maintain Current Route,5021.7855,13.0
ORD-7C37777D,2025-12-28,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Raw Materials,18,21,19,0,On Time,,0.41,6.5,5.91,6242.77,8855,Standard Shipping,0.0,0.506,Moderate,Maintain Current Route,7179.1855,21.0
ORD-5995D38F,2025-09-24,"Hamburg, DE","New York, US",Atlantic,Sea,Textiles,12,14,12,0,On Time,,0.79,3.2,2.06,2186.49,2443,Standard Shipping,0.0,0.602,Moderate,Maintain Current Route,2514.4634999999994,14.0
ORD-83759BF2,2024-04-15,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Auto Parts,7,10,7,0,On Time,,0.69,1.5,4.21,2349.1,2780,Standard Shipping,0.0,0.474,Moderate,Maintain Current Route,2701.4649999999997,10.0
ORD-B568DC99,2024-08-30,"Santos, BR","Shanghai, CN",Commodity,Sea,Perishable Foods,35,36,35,0,On Time,,0.22,8.3,2.99,1208.41,1981,Standard Shipping,0.0,0.464,Moderate,Maintain Current Route,1389.6715,36.0
ORD-8F7D5CBE,2024-03-17,"Santos, BR","Shanghai, CN",Commodity,Air,Semiconductors,4,7,3,0,On Time,,0.79,9.5,3.79,78395.74,7963,Standard Shipping,0.0,0.854,High,Manual Review Required,90155.101,7.0
ORD-FB05FC4A,2024-09-27,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Consumer Electronics,7,8,17,9,Late,Severe Weather (Typhoon/Storm),0.66,1.9,4.55,9480.92,9519,Standard Shipping,1.125,0.472,Moderate,Switch to Air (Priority),76321.40599999999,3.2
ORD-CAE7CFEF,2025-08-27,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.5,8.0,3.04,5673.75,7565,Standard Shipping,0.0,0.62,Moderate,Maintain Current Route,6524.812499999999,21.0
ORD-259A52BF,2024-08-03,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,7,0,On Time,,0.62,3.5,5.37,1990.17,2457,Standard Shipping,0.0,0.512,Moderate,Maintain Current Route,2288.6955,9.0
ORD-EEF6EA90,2024-12-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,31,28,0,On Time,,0.58,5.2,2.85,4190.95,5305,Standard Shipping,0.0,0.556,High,Reroute via Atlantic/Cape,6265.47025,34.1
ORD-AAD51ADF,2025-02-05,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Auto Parts,18,19,18,0,On Time,,0.11,7.6,3.3,3544.23,6386,Standard Shipping,0.0,0.37,Moderate,Maintain Current Route,4075.8644999999997,19.0
ORD-D1336A9F,2025-11-17,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Semiconductors,28,31,28,0,On Time,,0.77,0.8,6.23,2465.61,2786,Standard Shipping,0.0,0.494,High,Switch to Air (Priority),19848.1605,12.4
ORD-C21EAC90,2024-05-26,"Santos, BR","Shanghai, CN",Commodity,Sea,Textiles,35,36,35,0,On Time,,0.64,4.6,2.57,2121.34,2587,Standard Shipping,0.0,0.5680000000000001,Moderate,Maintain Current Route,2439.541,36.0
ORD-BE7C8B84,2024-12-11,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Textiles,24,25,24,0,On Time,,0.56,5.2,2.96,1236.3,1585,Standard Shipping,0.0,0.544,High,Reroute via Atlantic/Cape,1848.2685,27.500000000000004
ORD-FE2C6B98,2025-01-29,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Raw Materials,28,30,28,0,On Time,,0.6,5.9,2.86,772.0,965,Standard Shipping,0.0,0.596,High,Reroute via Atlantic/Cape,1154.1399999999999,33.0
ORD-2BF5029A,2025-06-19,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Perishable Foods,24,25,25,0,On Time,,0.64,4.8,3.81,2774.06,3383,Standard Shipping,0.0,0.5760000000000001,High,Reroute via Atlantic/Cape,4147.2197,27.500000000000004
ORD-DD2FF984,2024-05-21,"Shanghai, CN","Los Angeles, US",Pacific,Sea,Perishable Foods,18,21,18,0,On Time,,0.45,6.0,4.67,2206.17,3043,Standard Shipping,0.0,0.51,Moderate,Maintain Current Route,2537.0955,21.0
ORD-7003730D,2024-10-15,"Mumbai, IN","Felixstowe, UK",Suez,Sea,Semiconductors,24,26,25,0,On Time,,0.52,3.1,5.22,669.56,881,Standard Shipping,0.0,0.436,High,Switch to Air (Priority),5389.958,10.4
ORD-5210B941,2024-10-08,"Tokyo, JP","Singapore, SG",Intra-Asia,Air,Pharmaceuticals,2,4,2,0,On Time,,0.44,9.7,5.32,31751.28,4009,Standard Shipping,0.0,0.6519999999999999,Moderate,Manual Review Required,36513.971999999994,4.0
ORD-C7F89035,2024-08-15,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,31,29,0,On Time,,0.28,4.1,1.74,6249.6,9765,Standard Shipping,0.0,0.3319999999999999,High,Reroute via Atlantic/Cape,9343.152,34.1
ORD-CC44E1D7,2024-02-02,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Consumer Electronics,28,29,28,0,On Time,,0.12,8.2,2.94,709.52,1267,Standard Shipping,0.0,0.3999999999999999,High,Switch to Air (Priority),5711.635999999999,11.600000000000001
ORD-B97612FE,2024-10-21,"Shenzhen, CN","Rotterdam, NL",Suez,Air,Pharmaceuticals,3,4,3,0,On Time,,0.48,1.2,3.32,72380.88,8892,Standard Shipping,0.0,0.3359999999999999,High,Switch to Air (Priority),582666.084,1.6
ORD-AE80F367,2024-07-02,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,10,8,0,On Time,,0.52,9.5,2.78,6742.72,8872,Standard Shipping,0.0,0.692,Moderate,Maintain Current Route,7754.128,10.0
ORD-139E19AC,2024-12-12,"Hamburg, DE","New York, US",Atlantic,Sea,Perishable Foods,12,13,16,3,Late,Port Congestion,0.3,9.5,2.77,3712.99,5193,Standard Shipping,0.2307692307692307,0.56,Moderate,Switch to Air (Express),29889.569499999994,5.2
ORD-D6C0961A,2024-06-11,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Textiles,28,29,28,0,On Time,,0.27,8.2,2.58,5845.18,9205,Standard Shipping,0.0,0.49,High,Reroute via Atlantic/Cape,8738.5441,31.900000000000002
ORD-051C3264,2025-01-12,"Shenzhen, CN","Rotterdam, NL",Suez,Sea,Auto Parts,28,29,28,0,On Time,,0.88,2.7,4.26,4163.26,4429,Standard Shipping,0.0,0.636,High,Reroute via Atlantic/Cape,6224.0737,31.900000000000002
ORD-245491D3,2025-10-26,"Santos, BR","Shanghai, CN",Commodity,Sea,Auto Parts,35,38,35,0,On Time,,0.26,4.0,4.22,4849.74,7698,Standard Shipping,0.0,0.316,Moderate,Maintain Current Route,5577.200999999999,38.0
ORD-9FE4E511,2026-01-01,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Textiles,7,9,7,0,On Time,,0.19,7.5,3.51,4471.43,7515,Standard Shipping,0.0,0.414,Moderate,Maintain Current Route,5142.1445,9.0
ORD-FFEB08C4,2025-09-09,"Shanghai, CN","Los Angeles, US",Pacific,Air,Pharmaceuticals,2,4,2,0,On Time,,0.7,9.2,4.42,43561.65,4659,Standard Shipping,0.0,0.788,High,Manual Review Required,50095.8975,4.0
ORD-415D3B08,2024-07-25,"Tokyo, JP","Singapore, SG",Intra-Asia,Sea,Raw Materials,7,9,12,3,Late,Severe Weather (Typhoon/Storm),0.85,0.1,5.22,5445.66,4906,Standard Shipping,0.3333333333333333,0.514,Moderate,Switch to Air (Express),43837.562999999995,3.6
ORD-7447E4B0,2024-01-19,"Santos, BR","Shanghai, CN",Commodity,Sea,Raw Materials,35,38,35,0,On Time,,0.44,7.3,4.74,7164.0,9950,Standard Shipping,0.0,0.556,Moderate,Maintain Current Route,8238.599999999999,38.0
ORD-081B52AA,2025-06-08,"Santos, BR","Shanghai, CN",Commodity,Sea,Pharmaceuticals,35,36,34,0,On Time,,0.41,5.8,4.18,337.69,479,Standard Shipping,0.0,0.478,Moderate,Maintain Current Route,388.34349999999995,36.0
ORD-86020788,2024-01-06,"Hamburg, DE","New York, US",Atlantic,Air,Semiconductors,2,3,2,0,On Time,,0.24,5.9,3.81,9841.26,1443,Standard Shipping,0.0,0.38,Moderate,Maintain Current Route,11317.448999999999,3.0
